baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
znuB	7.20822883859017	0.101716226533923	1.12063056790527	0.0907669569678573	0.927677766157854	NA
PSPPH_0266	53.1747115701305	-1.41069091385147	0.415109471388443	-3.39835877300761	0.000677914538338173	0.00653842972120585
katE	23.7176741869212	0.0516642498187862	0.637036655273855	0.0811009058757794	0.935361705278201	0.969196259378112
PSPPH_0268	56.4844919101664	-0.229373114271199	0.423701803547638	-0.541355057615208	0.588262878016512	0.790166863677289
PSPPH_0269	12.61002286541	1.41972080309141	0.932548841008455	1.52240905854982	0.127906616474768	NA
PSPPH_0270	33.7563104949081	0.202433944181238	0.534599809169619	0.378664452753311	0.704937053551173	0.863823509963351
PSPPH_0271	13.2259503226666	-0.644592063526669	0.819572220464657	-0.7864981845788	0.431575682224501	NA
PSPPH_0272	4.81764313428956	-1.38198845405908	1.34183900833197	-1.02992120923435	0.303046993631835	NA
PSPPH_0273	44.1286584041491	-2.69090121685574	0.485904194305922	-5.53792547664564	0.0000000306075439819283	0.000000994371916681182
PSPPH_0274	75.6164534142212	0.368200550617144	0.359399839484781	1.02448724280172	0.305605193380483	0.568528097182687
cynT	101.917236465392	0.217496159992958	0.314128566178746	0.692379437625542	0.488699075411407	0.718776132834413
PSPPH_0276	41.9736220403486	-1.09347462916873	0.493633895282602	-2.21515305091179	0.0267495611401448	0.116821034225157
elbB	16.8376226729124	0.707523363303607	0.765999271430336	0.923660621742449	0.355663040420457	0.614727184861643
PSPPH_0278	22.6674742207116	-0.340071120244879	0.652177140488878	-0.521439803900453	0.602060429255807	0.798809504369816
hemB	87.2615994249589	-0.320138944099765	0.329754531047897	-0.970840167328177	0.331627876915507	0.59130815670453
ppk	209.296887821759	-0.546043406949751	0.221066922968001	-2.4700366731426	0.0135099201340954	0.070743688690384
ppx	94.4561920688933	0.67381236386127	0.340920465643732	1.97645032130578	0.0481037970155304	0.179228692656466
PSPPH_0282	7.70935630110518	0.0202547446666043	1.08775949381664	0.0186206094102071	0.98514376175387	NA
PSPPH_0283	2.72181078364532	0.58505438101699	1.89477581176584	0.308772350472295	0.757494703198481	NA
PSPPH_0284	3.18966138979137	-0.232299281790195	1.719643408904	-0.135085727998835	0.892544094150054	NA
PSPPH_0285	3.86933018367294	0.235814565341867	1.6282816930356	0.144824182664756	0.884849688506713	NA
PSPPH_0286	6.00044028719731	1.71937024463127	1.36089729936964	1.26340925610454	0.206442139398689	NA
trxA	73.4345406556278	-0.0748251894671625	0.370981437140207	-0.201695238564952	0.840154985178867	0.925629809973739
rho	265.613144290322	-0.355991180976212	0.20366355078558	-1.74793761379033	0.0804748307595655	0.251921209334292
ubiD	88.3899436863863	0.642673633290096	0.344736743501715	1.86424466032266	0.0622873542888192	0.216334160997816
PSPPH_0290	35.3848347815647	0.521360074498592	0.536645758692553	0.971516248947533	0.331291265600177	0.59130815670453
PSPPH_0291	17.5615023969824	0.998657908227008	0.759711291080545	1.31452292463181	0.188670288616689	0.428124062073987
glpT	9.8696266568008	0.22808256173466	0.968121805716589	0.235592835930223	0.813748633102309	NA
PSPPH_0293	1.12832887121839	0.806950700360551	2.75829187227834	0.29255450029442	0.769862696246538	NA
PSPPH_0294	1.57429138361769	1.44177971443518	2.45309381242831	0.587739330281857	0.556707272081014	NA
PSPPH_0295	4.06494633616222	2.04711566204381	1.71440378358066	1.19406856287277	0.232451149313444	NA
PSPPH_0296	4.58030724079295	1.39282937301863	1.64585365743803	0.846265624360999	0.397404580028111	NA
qor2	12.61758595246	1.34799677354627	0.909441581609748	1.48222469788577	0.138280517011164	NA
PSPPH_0299	17.3904686026908	1.03767300816901	0.760310129703502	1.36480229268243	0.172315198030818	0.412577177419526
PSPPH_0300	14.1734750402758	0.159732774905322	0.802264043310194	0.199102497783963	0.84218256739791	NA
PSPPH_0301	12.3452179969323	-2.16484359906904	0.867250909365247	-2.49621369743333	0.0125526954354331	NA
PSPPH_0302	25.7004823728831	-0.586500218488526	0.588377086692637	-0.996810092971736	0.318856698263056	0.58019278070183
PSPPH_0303	33.7031174384095	-0.173811279056822	0.520052044374476	-0.334219009302972	0.738214300604861	0.87698052971899
PSPPH_0304	12.2812669840643	-1.11672878208828	0.856880629988694	-1.30324895091049	0.19248978311654	NA
PSPPH_0305	41.6256064675335	-0.283491005492137	0.473781128811861	-0.598358584275128	0.549600694065	0.764162969201024
pepP	51.4563025128455	0.100701137772149	0.449269159185019	0.224144336893328	0.822644994168641	0.918822807552465
ubiH	44.4133555478729	1.14278452440935	0.494329902026007	2.31178514535669	0.0207895264287917	0.0980235370023026
PSPPH_0308	43.9554779655755	0.784785287775776	0.476505815278644	1.64695846852753	0.0995665826648484	0.294063609999065
PSPPH_0310	4.07373239891451	-0.109692976289141	1.45948901190947	-0.0751584803955657	0.940088618721638	NA
PSPPH_0311	4.06063036792006	-1.07425900310472	1.5477996183749	-0.694055606650574	0.487647337271093	NA
PSPPH_0312	3.15496219367565	0.331267774444887	1.67651739073538	0.197592805344883	0.843363664327529	NA
PSPPH_0313	46.8905745144795	1.80628957783033	0.51457331605042	3.51026670347854	0.000447657442259427	0.00453444648737306
PSPPH_0314	17.3759475324362	0.204060230708392	0.727824304646797	0.280370179184136	0.779193513484507	0.897436887126125
PSPPH_0315	3.27328992365198	2.6772680575211	2.00388399457612	1.33603944378398	0.181536381255475	NA
PSPPH_0316	13.6764281673525	0.737448745199428	0.865502536654459	0.852046890642269	0.39418806712766	NA
PSPPH_0317	24.5884400897801	0.286900459125297	0.646782792602622	0.443580847243669	0.657345655517015	0.834682253114808
PSPPH_0318	20.3432391538791	-0.0889453110565322	0.669194226763356	-0.132914044233059	0.894261359761865	0.951419743657562
PSPPH_0319	10.3619158070751	-0.0127295742360253	0.951093627652361	-0.0133841441745819	0.98932131682604	NA
PSPPH_0320	4.72012433642713	-0.141062390742777	1.36364870900063	-0.103444816697811	0.917609944326003	NA
PSPPH_0321	3.2692648840353	-0.822242763843898	1.68857717780093	-0.486944141288658	0.626297916461179	NA
PSPPH_0322	1.40983637981083	2.96429915949236	2.78904024351006	1.06283843210585	0.287855227508407	NA
PSPPH_0323	5.80963740733209	-0.927576750349422	1.26698095074313	-0.73211578264485	0.464097901462798	NA
PSPPH_0324	8.38911665956779	-0.0360967454503123	1.03907347648306	-0.0347393579638743	0.972287576738757	NA
PSPPH_0325	21.5843405762469	-0.320243898097075	0.663682405794353	-0.482525821539263	0.629432459808055	0.816679146330843
PSPPH_0326	4.9759180757006	0.0780246816086057	1.3969162277852	0.0558549468154673	0.955457361996783	NA
PSPPH_0327	41.7875599699608	0.149255124242462	0.501533880078333	0.297597291371723	0.766010542132897	0.889409301812278
PSPPH_0328	30.9608898497661	0.500999511337992	0.575651756189908	0.870317003206903	0.384127189375383	0.643189712442501
PSPPH_0329	70.2773608774861	0.617561726980266	0.380238526068682	1.62414296458933	0.104345300165632	0.305351440945631
PSPPH_0330	10.7321005008027	0.802146272225534	0.948049752289126	0.846101452258915	0.397496150662711	NA
PSPPH_0331	9.18740411205118	1.11562221571911	1.05298099070816	1.05948941677364	0.289376946545005	NA
PSPPH_0332	2.96105600907206	2.49541213767222	2.01755791159938	1.23684783634985	0.216143578910385	NA
PSPPH_0333	3.7577250582508	0.757891080020342	1.5749858090701	0.481205021439409	0.630370792358474	NA
PSPPH_0334	2.68215450083609	1.84684404643303	2.07926633936644	0.888219085485591	0.374422914423221	NA
PSPPH_0335	4.41962566306989	0.700749493927413	1.49366440894985	0.469147882033348	0.638963935653287	NA
PSPPH_0336	1.007502940349	0.59949945201059	3.14753560653979	0.190466297113519	0.848943750742722	NA
PSPPH_0337	3.20247249216034	0.395492294693502	1.77862789320216	0.222358086368181	0.824035137299308	NA
PSPPH_0338	2.97372329737157	0.194422291136927	1.76051972774436	0.110434599552047	0.912064714458264	NA
PSPPH_0339	0.253187738916998	0.462816141090359	4.89226825212875	0.0946015462028223	0.924631321653757	NA
glnQ1	23.2189430485197	1.81644382749769	0.711194593143016	2.5540742927617	0.0106470536338171	0.0584819605783275
PSPPH_0341	17.6108664774223	2.68528506607454	0.906982050832912	2.96068159629901	0.00306959100206003	0.022160949673409
PSPPH_0342	61.5569765229945	1.23685306216061	0.430821668552848	2.87091655885198	0.00409283545324161	0.0280290839265698
dcyD	49.9666239596537	0.209787285227452	0.438433057768522	0.478493310461577	0.632299134410413	0.818088826648538
PSPPH_0344	56.0455815677501	1.18690980180708	0.455058420345989	2.60825808014859	0.00910043130152646	0.0512548604381955
PSPPH_0345	54.3071636465197	-1.91511950396708	0.452021266612758	-4.23679071190194	0.0000226737296869075	0.000337445898804031
PSPPH_0346	6.33847953567724	1.81652384932423	1.35373659731687	1.34185915703587	0.179641666802565	NA
nhaA1	9.10666920668596	2.23285627834744	1.19041378970925	1.87569759158519	0.0606968168198226	NA
PSPPH_0348	13.950261488945	1.42584278251779	0.956766614573169	1.49027229922094	0.136152652954784	NA
hutC	30.1948879453744	1.30645599210592	0.641615552728202	2.03619751196922	0.0417305260074734	0.161584478610333
hutF	207.00710305809	3.87055745317092	0.351975020325237	10.9966822349904	3.96451080283927e-28	1.17349519764042e-25
blc	64.575075189021	0.0509592029534108	0.392064219121401	0.129976673381744	0.896584882059058	0.951419743657562
PSPPH_0352	23.6763995008074	-0.456097836533964	0.614873320947635	-0.741775290934776	0.458223493667419	0.699946896290141
fbp	116.778956686059	0.467223266785429	0.302974518970422	1.542120665372	0.123044274037029	0.33843742883769
PSPPH_0354	45.7723172434027	0.553550509261239	0.459993621655941	1.20338735843445	0.228826457544968	0.479363511329123
PSPPH_0355	18.5775004714582	0.363954991638717	0.718480946378209	0.506561786326246	0.612462326795602	0.804933220810797
glgP	221.558513987932	0.318408238235311	0.223666136645482	1.42358715096867	0.154566017511153	0.389489087158034
pip	77.1053540466041	-0.00116006962953351	0.354403231291039	-0.00327330432430751	0.997388285680705	0.999263780764723
dtd	9.84817330574899	1.81555996746736	1.07446914299225	1.68972741498306	0.0910801158748593	NA
mdoG1	289.381596362756	0.35945052488939	0.204216177574154	1.76014715954062	0.0783828585052092	0.249476624919806
mdoH	207.613410727249	0.963569926854131	0.237959311805661	4.04930540243397	0.0000513698722095474	0.000709063935576344
PSPPH_0361	5.86112049594503	-0.894611820052156	1.28780224941498	-0.694681050959924	0.487255205770975	NA
PSPPH_0362	7.2197647157684	0.116671706562269	1.13650130177705	0.10265866513293	0.918233880698302	NA
PSPPH_0363	26.5094755322475	-1.50631405588306	0.592676637962615	-2.54154451078275	0.0110363892904762	0.0601246238646803
PSPPH_0364	16.2205774172196	-0.757757429480076	0.769037816365046	-0.985331817701387	0.324461108736573	0.584820293419641
tatC	36.1799769920198	-0.067102043763451	0.529652663545661	-0.126690656692348	0.899185241127147	0.951419743657562
tatB	35.2133500096958	0.0021784318345851	0.528773651358161	0.00411978136389696	0.996712899354306	0.99896281560567
tatA	39.132489328702	-0.233501253320491	0.513228869706958	-0.454965157072741	0.649134305886083	0.831146485361248
hisE	25.5321983930175	-0.208063494326399	0.597411655816322	-0.348274916133156	0.727633730061426	0.873835669534424
hisI	48.822590357571	-0.186086832079462	0.450991115081739	-0.41261751253289	0.679886868483045	0.848743494676116
ubiB	34.0203967037774	0.18184038032693	0.551865154208029	0.329501471401805	0.741776681973503	0.878275961919394
PSPPH_0371	22.0677553996744	-0.607325378648056	0.653397521137653	-0.929488342090157	0.352636064077024	0.611603173633588
ubiE	48.159028733868	0.0521063048147704	0.457735266489839	0.11383502349371	0.909368574307989	0.955947737640707
PSPPH_0373	9.78089392169066	-0.0128895474277936	0.955869222528025	-0.0134846348475413	0.98924114410484	NA
PSPPH_0374	59.6666751765157	0.195439942271173	0.41799994722094	0.467559729541953	0.640099468838299	0.824975803089128
PSPPH_0375	216.042230263981	0.339734059534692	0.27091300761551	1.25403376724109	0.209829732201792	0.457435684603578
phaD	12.2727718499375	-0.256715241231305	0.862791157144754	-0.297540417638094	0.766053955554499	NA
PSPPH_0377	23.3770844880598	-0.14278899496467	0.633393144058549	-0.225435018209592	0.821640872083144	0.918142316790896
phaZ	25.0728196744039	0.2199405396564	0.640610779222413	0.343329439325651	0.731350635904829	0.875031877506182
PSPPH_0379	60.0720203561349	-0.0547858141293801	0.398178963672226	-0.137590930530621	0.890563723740025	0.950906823626752
PSPPH_0380	22.3094039609266	0.0557824753887265	0.645925508231862	0.0863605395325289	0.931179814585343	0.966743190200839
hslU	975.896674824914	1.26852882287733	0.136964394851188	9.26174152235396	2.0112458115768e-20	2.97664380113366e-18
hslV	416.976849082838	1.55359845103794	0.429612640667157	3.61627732513948	0.000298870180829013	0.00317207235748402
PSPPH_0383	65.7973914116416	-0.280321088435698	0.385008700348622	-0.728090269601363	0.466558329871505	0.704390622068655
argS	125.011265981739	0.663613278670433	0.293016094866326	2.26476732949831	0.0235269612720936	0.10627421531063
priA	16.7157568955028	0.951831886399322	0.771985822366456	1.23296550120773	0.217588635596759	0.467087933303598
rpmE	149.774460764649	-0.949136030552449	0.303824573660151	-3.12396070903115	0.00178434282040735	0.0142747425632588
PSPPH_0387	46.1021206612899	-1.24717150844339	0.458895436484971	-2.71776838313413	0.00657238284635109	0.0408131186542641
maeB	194.156169972376	-0.310587173345423	0.24635609517716	-1.26072453422382	0.207408111371786	0.455720002938556
PSPPH_0389	89.895792649733	-0.481149464141651	0.341221012397858	-1.41008157956181	0.158515595723243	0.394600193113643
pilM	23.3755576493362	-0.868445305063576	0.616478681535881	-1.40871911888332	0.158918239288752	0.394600193113643
pilN	10.929835661465	-0.434966548230022	0.922273324105675	-0.471624340486923	0.637194949835323	NA
pilO	6.37671677922626	-0.284024014758644	1.1780776958275	-0.241091072146256	0.809484532122243	NA
pilP	10.7164480194267	0.0457339619927242	0.916602467412445	0.0498950893311803	0.9602059905774	NA
pilQ	70.259328306879	0.0912796015049714	0.369473655087774	0.247053071979616	0.804867151249628	0.910840132767029
aroK	16.868153015342	-0.462041750983228	0.748462779317064	-0.617320946012597	0.537023053692648	0.756546491294138
aroB	126.297772307104	0.332904686773458	0.292434399274279	1.13839099503893	0.2549572525349	0.512608393021112
PSPPH_0397	220.226554488858	0.194540751106235	0.249700671445294	0.779095826936358	0.43592326817414	0.681495219870801
gltB	218.594280032919	1.57120133851436	0.253078797007804	6.20834837643829	0.000000000535443487931491	0.00000002417663477711
PSPPH_0399	0.0963873867411528	-0.665408379663276	4.98020137814692	-0.133610737626611	0.893710392928077	NA
gltD	60.7621645562574	1.49706278361057	0.43067770459359	3.47606288331845	0.000508832961437212	0.00511521135573107
PSPPH_0401	14.6578186102936	-0.0253050523863784	0.78537479972739	-0.0322203518564155	0.974296326169824	NA
PSPPH_0402	12.313467979287	-0.71948446311137	0.878633646141065	-0.818867415641691	0.412862062384974	NA
PSPPH_0403	14.3554106050063	-0.938407787049517	0.787447618305083	-1.19170820412076	0.233375680050817	NA
hemE	56.1211147846009	0.212484573471636	0.42159409869791	0.504002722352834	0.614259463937672	0.806102074842344
PSPPH_0405	14.1944277864592	1.63757460641656	0.930399204131591	1.76007739381616	0.0783946851364112	NA
PSPPH_0406	3.75900028344154	1.20978520258459	1.65769672835547	0.729798872067974	0.465513134044572	NA
PSPPH_0407	1.94830505340407	1.80356285043317	2.28364622223952	0.789773316404699	0.429660165113768	NA
PSPPH_0408	11.2471182273195	-0.532609694250798	0.884996217839265	-0.601821435521132	0.547293004981827	NA
PSPPH_0409	44.6451694105967	-0.819067361518824	0.459239671340212	-1.78352919539489	0.0745001998227814	0.243818835783648
PSPPH_0410	28.1500064533832	-0.505599873103121	0.569848488280808	-0.887253162026419	0.374942616398424	0.634591569304575
PSPPH_0411	6.7650161406168	1.2288365431496	1.24680200470636	0.985590766225155	0.324333971009968	NA
PSPPH_0412	21.4572720212948	1.76327898260816	0.775903059077587	2.27255062598205	0.0230532738884896	0.105341203497318
PSPPH_0413	10.4355746175737	1.35977215062974	1.07282598761153	1.2674675728699	0.204988151338433	NA
PSPPH_0414	4.99520016909087	-0.800361637549565	1.33277497015619	-0.600522710488605	0.548157930147737	NA
PSPPH_0415	14.6814166719261	0.568294754466214	0.817892444651136	0.694828223665294	0.487162958434696	0.718776132834413
PSPPH_0416	2.49065495254453	2.21987450902496	2.11551930768755	1.04932840884893	0.294026995246168	NA
PSPPH_0417	6.43987955908688	1.11761312411865	1.2583189878902	0.888179495719555	0.374444206399662	NA
PSPPH_0418	18.3194472104288	0.252479354339754	0.717034680706936	0.35211595914835	0.724751300218214	0.872652998792227
PSPPH_0419	24.5344032502991	0.659060069675536	0.627782740497354	1.0498219004132	0.2938000042367	0.555882962561484
PSPPH_0420	6.2224668774319	0.238057951528884	1.21710745201404	0.195593208418002	0.844928576504877	NA
